counter,true_positive,false_positive,true_negative,false_negative,file_count,hexsha
1575,656,59,1941,508,3164,58379d7e958fdf024f896b86f7df3415ce876200
1576,656,59,1941,508,3164,fa08d27fb714534670b431fde0cd04a17d637585
1577,656,59,1941,509,3165,4921d4e59f06c8add15a347c8b97b72b8d9baa74
1580,656,59,1941,509,3165,80bcbecd4a394f67c1679b077ba79a797c4a57d7
1581,656,59,1941,509,3165,db8763fb239137e9f750d26df221483a8ae5c97c
1583,656,59,1940,510,3165,998894e1b9f5a8715f4cac5f6201b5e9ac80510c
1585,656,59,1940,510,3165,8092745593e2aa7b54c6de44d12a893772ace3e9
1586,656,59,1940,510,3165,73a6ab6382809d5452907dcff5767403d8d66985
1587,657,58,1939,511,3165,ccc8f67b7760dd12faf6007f12a672a8e03f4d88
1588,657,58,1939,511,3165,54e2e688e1cfbdb37dfa5dd3b3ffdf2af12b4423
1589,657,58,1939,511,3165,68554d16761d1e3bb618686b6d66437c59940b47
1590,658,57,1939,511,3165,13dba4dba3ad52a8accee6778fb029fe81565d40
1591,658,57,1939,511,3165,550107ff756beeb17b465e98c26c59e3dcc5eb3e
1592,658,57,1939,511,3165,6ca163d7cc451fafd3015fa2ee735d5377fa3065
1593,658,57,1939,511,3165,6d03bc14e7b19ac5a818bc643189ff00b500b6d5
1595,658,57,1939,511,3165,e07def14b82b065f010a251cfbc8b3881f3c4d85
1597,658,57,1939,511,3165,97e1d2433085e01696dc2fac8bfbb9c421c82b67
1598,658,57,1939,511,3165,229fc793a027f1fd3e6e9d553ed09c15b521776c
1603,658,57,1939,511,3165,710e11d076b9e5ef3e3b486dfb70bb55b788691c
1604,658,57,1939,511,3165,316bc3fc9437c5960c24baceb93c73f1939711e4
1608,658,57,1939,511,3165,2cb50f935aa70e91dd6c2f253becd636a2eb6fb7
1609,658,57,1939,511,3165,8f5904560a7ab51d480410ca5228df1a28ec2295
1610,658,57,1939,511,3165,a3708fda3574a5a0d949000df1b03a54721cf029
1611,658,57,1939,511,3165,88fc9e2826044110b7b22577a227f122fe9c1fb5
1613,658,57,1939,511,3165,f920be7c329b3de77d1ea306a6104487ce1228fb
1614,659,56,1939,511,3165,2c0be9045bf883e20287ae04766098d7307b94ea
1616,659,56,1939,511,3165,cc2ca9c550fbf8fca8684b373a3c8e3618eea08e
1617,659,56,1939,511,3165,11f10b70f3cb21c7a7f859e417adee104758221b
1619,659,56,1939,513,3167,ff0dac96666e30a4252709b7d9f23b86635c2875
1620,659,56,1939,513,3167,8bc0266b3fca06ba2ff77f82c4243c96ff9e1f50
1623,659,56,1939,513,3167,ab33269b00858de7c37196a1ea044ce2080fd852
1624,659,56,1938,514,3167,34d88944f46d3e2734488fd0ca3c2c24c15a0264
1625,659,56,1938,514,3167,2084aed20c4d350a4192a0cfaa22140d4af3396c
1626,659,56,1938,514,3167,49f1cc54e6ce1147645372214c5b5a56c655da9e
1627,659,56,1938,515,3168,89b6856aa615bff5cccd1eeef61ab02d6e38498a
1630,659,56,1930,529,3174,7aabd6238028f4bb78d0687bbccc97bcf634e28b
1636,659,56,1932,529,3176,0825f77f7626d2ff175c17d06d726bf2f704f12c
1637,659,56,1932,529,3176,4d0f8831a7498ab3b1ebcf4cafa2ee234503e4f8
1638,659,56,1932,529,3176,b6dd0afead80a17d0ac8c3ba35c510afac32a0b8
1641,659,59,1937,529,3184,395af23ac1f3499b21eba5ca085200bfce251290
1642,659,59,1937,529,3184,c6ea4ed5d23671deee6e736fe1daba2c650a4fbb
1643,659,59,1937,529,3184,9f4e031bd3cb13d5879fe9ad3d889ce861b0babe
1644,659,59,1937,529,3184,b52b9cf6f2e88468b13ca64b806abc9a3dd437bd
1645,659,59,1937,530,3185,717a54c88307eabda9240cd28f0c7851f18b45eb
1646,659,59,1937,530,3185,7f663aeccf17a75d5fe3fee02d1ac577fdeb57f2
1647,659,59,1937,530,3185,0e7d59df3ed6988cd5a45e26414c013ad40c7402
1648,659,59,1937,530,3185,b61eab18f71f3afb36b3e8cb208a145046b3d8f6
1649,659,59,1937,530,3185,25f5b5c19dc23c6c09877c9c652a934e9669573d
1650,659,59,1937,530,3185,8e838d9c869083597dc9e161ae2fe37acaa90de9
1651,659,59,1937,530,3185,479ba5add23c119387baa60d5dce3a4e17d1b15b
1652,659,59,1937,530,3185,93be2f7dea51f7a063d9114660f5f1028a849cf0
1654,660,58,1937,532,3187,d638cdc42acec608c1967f44af6be32a477c239f
1655,660,58,1937,532,3187,f5af68ba68c1041d785e5582529134d54895e7c6
1656,660,58,1937,532,3187,6f229048ddd8c7347ff60dddfb9121e6021c7b2e
1657,660,58,1937,532,3187,285b08abc121fce878dbe536b0a68b421ec4300d
1659,660,58,1937,532,3187,59b57e672c2f5a685804cce253d2c5314c45c5fa
1660,660,58,1937,532,3187,a5619f7ed3bc2ca07b428fa0abfaaff088378f48
1662,660,58,1937,532,3187,a8614fb438432551e52a818b5f76f48d4ac5b499
1663,660,58,1937,532,3187,e6bd688ef3b58ee522794dce77f64a81b53b3b9e
1664,660,58,1937,532,3187,26c26e83081d68035d6411b1acc17ba033e1876d
1665,660,58,1937,532,3187,166e0490d39f619928ee9c5133cc5cab0ae5c1db
1666,660,58,1937,532,3187,d7a58f285b4c0c1b4ec032f9a7bf8f31913d0f5f
1667,660,58,1937,532,3187,82976e5c3f7abf20dfd4c3cc5aa586e57edef104
1669,663,58,1937,532,3190,cd40d9e721eb4f5d05f57a74c6f1fd5d4aaef444
1670,663,58,1937,532,3190,d508326e2f7d35973e2662109e34b425cb108b81
1673,663,58,1937,532,3190,542b7f6c50df18f2aa201cf1de81577c1bee643c
1674,663,58,1937,532,3190,179fbab7e05946b59ec9815d6e9b1901826ed610
1675,663,58,1937,532,3190,c8b3fbe21b09937b57e96dbddcc71946da246a2f
1676,663,58,1937,532,3190,071af825398bab08246aa28c227514ed37cf4244
1678,663,58,1937,532,3190,6be9589eb34f79914666c9d9e1e15bdb7fc44df2
1679,664,58,1935,536,3193,cf546e11ac76c8dec527e39ff8ce8249a195ab42
1680,664,58,1935,536,3193,3a36c8079544c83dcdea4e52181efcd2d1e86b9c
1682,664,58,1935,536,3193,8ab58b80529c5206654c1042a4ddcf2da364f8ec
1683,664,58,1935,536,3193,738bda8a6feea95d07b73246365e75b3d25e3466
1684,664,58,1935,536,3193,ffcdb0b471d0afc72b42b0a2b0c0c4fb45d7b6b1
1685,664,58,1935,536,3193,59f861fcb49a43acfbf2f75e683a7cb971600f52
1686,664,58,1935,536,3193,030ee15850182dc2db78c6250f5f5a19d1d2e0bc
1687,664,58,1935,536,3193,b0ad5081d51afa0a7ca71e865180d02f37fa2cca
1688,664,58,1935,536,3193,10427646b887586bf89dacb3b5208b3ad2d17308
1690,665,58,1934,537,3194,f7889b83b0e62f3dd7e16c0f54b03985de900ffb
1691,666,58,1934,537,3195,ed7b1bdf01330cde1c2da3af3451287fbe9304d9
1693,666,58,1934,542,3200,d693074d431c50e4801dd6bf52525ce1436358f0
1694,666,58,1934,543,3201,ed20dd2e85a0bbd45085809417c29e92ced5e618
1695,666,58,1934,543,3201,5005b527cb9c7a2bfc76daa7f717bf7e3064e9ce
1696,666,58,1934,543,3201,4cd24bb67c8d82630817e97ab9ba444ca955a94d
1697,666,58,1934,543,3201,cd0ba8053dfdc81ade9a656dc8049de600638501
1698,667,58,1934,543,3202,a6c803a2e3d270818d20f3f0c76e2241de9f0ab1
1699,667,58,1934,543,3202,5233b70070f8979f41ca1da2c1b1d78c8e30944e
1700,667,58,1934,543,3202,8035cee92293f3319919c8248c7787ba43c05917
1701,668,58,1934,543,3203,5146e2cf984a83c2eb9d8102ea73ee0792a9528b
1702,668,58,1934,543,3203,423b3afce431fd0a1d683bca9b2b80a1c4e3c8ca
1703,668,58,1934,543,3203,69b69f6d6085d80ccf36a3e999e9e5b98d580786
1704,668,58,1934,543,3203,3d2236773ba88e330841b8c72183b0e978e10909
1705,668,58,1933,544,3203,b7fdd60d85ee94df444369be1b2c778cda44a0c2
1706,668,58,1933,544,3203,c4e372aaf467ae41315cfe56a718a80469fc5318
1707,668,58,1933,544,3203,2ec23a3d41be2ba5df9f46b17e0a05eb1b051c41
1708,668,58,1933,544,3203,d91cc25a2a43cb2526943dc2285ffe59e38fabfd
1709,668,58,1933,544,3203,9af40f5df13801ffadcc5ded7440e4616123959f
1710,668,58,1933,545,3204,ed1bcf05158acf4bf4e0189d477b6c762bd0133e
1711,668,58,1933,545,3204,86eccdc8b67728d84440a46e5bf62c78f2eddf6d
1712,668,58,1933,545,3204,3738e4ac46688a0f13139c0b9058fc81c1aac424
1714,668,58,1933,545,3204,99a1265a394cb50f5b5aa9046f7b6cd230bc25cf
1715,668,58,1933,545,3204,cd3c042b0473e762b0e89bc69a9244c4a1fed66e
1716,669,57,1933,545,3204,c984e2bc15aa41de87404d6dd5d7e64f1a8e5038
1718,669,57,1933,545,3204,7a59910c377f87ae70754090d9561ace404ca7f5
1719,669,57,1933,545,3204,b26d147259202455ce356755b729c3dcb16ae9e6
1720,669,57,1933,545,3204,fa9ce4e9a691e4f8c8b093784bac752e488dc60b
1722,669,57,1933,545,3204,f18b08748abaecb171fdcbcdfdcd7e4d95d931d1
1724,669,57,1933,545,3204,63a6a653d4282f74e35582d41ca507139c9cfbe1
1725,669,57,1933,545,3204,5399ccc0f4257676981ef7937ea84be36f7058a6
1726,669,57,1933,545,3204,b10f66831ba2fc68901bc674104a76eb112ee52a
1727,670,57,1933,545,3205,f1628f6be1b8113b5e53aea497b2f6c47180e83f
1728,670,57,1933,545,3205,d52b0c5b38cce633a75420a703a15f03aabd70dd
1729,670,57,1933,545,3205,394e59099c89eb82cf4a37c78ab5f329b76ce0cc
1731,670,57,1933,545,3205,5d348bba3178f57bf018aee08d243a92933c5ce0
1732,670,57,1933,545,3205,0224f1cb042cc14545369b230cf7036af6c296ab
1733,670,57,1933,545,3205,77f50c9cfc8b33bf86394816cde183e656ba28cd
1735,672,56,1933,545,3206,312fc1af7b8a028611b45ee272652d59ea7bd85a
1736,672,56,1933,545,3206,edf3b88f1ad8f6e900fb3273cc8a573d3d77ce16
1737,672,56,1930,549,3207,4d83b0163e15f8352fd17fa121e929842ff2b686
1738,672,56,1930,549,3207,c70c5f04a41b7cb093e693f0ea226486fae27d22
1739,672,56,1930,549,3207,5081adcb9004f2c726dcfd054f7f16c5fd39d391
1740,672,56,1930,549,3207,32c7d93e5f0638c5a1ec8e2525c967be444fcef1
1741,672,56,1930,549,3207,28d05a4c195e2e01cdbc1435d58b44ece5ccc170
1743,672,56,1930,549,3207,8b6974a6857bdc48ad50bf21527b840c27648891
1744,672,56,1930,549,3207,a856555df2a1b4ddad8bf21243de0bcbcc12fb20
1746,672,56,1930,549,3207,483e0091e3891dc4ed898ea0dbf6923c166f0674
1747,672,56,1930,549,3207,a53175392ff753cc53a4a2d33a5852d113e67363
1748,672,56,1930,549,3207,692d05589061a593d4bfbdb2895eaef0386eca34
1750,673,56,1930,549,3208,2a7ce34600d0f879e93c9a5e02215948ed3bb6ac
1751,673,56,1930,549,3208,62ca2dea04489bdb23df1c7815439287c6d44630
1753,673,60,1930,549,3212,e3d782fe804a94b2fe7c8a18b95d9fb41fb9119c
1755,673,60,1930,549,3212,0d855990f76c3a072092cede74a816d79ab9e416
1756,673,60,1930,549,3212,35c41987ecfaad849019d09468ce322fec86cd39
1757,673,60,1930,549,3212,d9e150b3117521f7c24dc6393eb29eebc3cc376a
1758,673,60,1930,549,3212,ff19df9c2d6ad80bb9177e8190176e9c3716705f
1760,673,60,1930,549,3212,dbb0df2a0ec5bee80bee336fc81408efb30b7e47
1761,673,60,1930,549,3212,69208a5a1c55d42ca0eaffa900be643d9f801089
1763,673,60,1930,549,3212,4b2dcfe04f5d9938e40c569ffdd169f3a712145d
1764,673,60,1930,549,3212,e0f370364adc5d0dc3d7e4f678599c76868e29b0
1765,673,60,1930,549,3212,7bc94b58bf4e139b669d023e0fb10ce380fc89f6
1766,673,60,1930,549,3212,e429c5186ceed81c4627165518e0c70c58e69595
1767,673,60,1930,549,3212,e0519301238b43633bab64054772f9a62634a05f
1768,673,60,1930,549,3212,00cb9e13b4cf06ed2be27ee9e7fc18969ae69f7d
1769,673,60,1930,549,3212,6687f4dcbbfeca81b76233609fca90f30ce4dd25
1770,673,60,1930,549,3212,ee9f4686b19e2b4a68f5cb4f9d61dc045c1d4c63
1773,673,60,1930,549,3212,c87540cee5a3d5b676b9359c01bdea35f733aabb
1774,673,60,1930,549,3212,df3d5b1d73699b323aac377dffab039dca26c1e4
1775,678,59,1925,568,3230,16411b8400ad08f90c236bb2e18f65c655f903f8
1777,678,59,1925,568,3230,0db6367fe2aa6ab3fd152eacf172d57db45c1ffb
1778,678,59,1925,568,3230,f0ad641628a3ddc4e1c208e481b9cd0e9304dc3d
1779,678,59,1925,568,3230,3eba9638ee69138c73efb1d1c1d1b806ddafc6cf
1783,678,59,1925,568,3230,b551eda9c5670e70b8f4bc7569e46fc617d87ff8
1787,678,59,1925,568,3230,b07f91600d61a2f8d58adb4c92d36dd0b2b34fe7
1788,678,59,1925,568,3230,2c6c873e3fca6c0c54c2335e131f7742fcf2cf26
1789,678,59,1925,569,3231,d5b90c8e120687863c1d41cf92a4cdb11413ad7f
1790,678,59,1925,569,3231,186b6c61bfe85afa4d6bf213d04a28dd2853fed2
1791,678,59,1925,569,3231,49eeb0f570c91af5064d9e4ac8649e9afa0236ec
1795,678,59,1925,569,3231,62e83c71d2086b91d58c313e46933ef7aa8b6db1
1796,678,59,1925,569,3231,7cc2efc2d6916c05a0a5cb0c0e67f5405d8f6a03
1797,678,59,1925,569,3231,632a9f21bc1212559ba7b7eb298b1128d9f004de
1798,678,59,1925,569,3231,9f9921e89c5c559ff4324f8cf968007cefbf6442
1799,678,59,1925,569,3231,0cc32a8f9782f0e465b4653012de9bc41e6d7db4
1800,678,59,1925,569,3231,7f7553dd30534d606c84952a3f6dcb64b396ce37
1801,678,59,1925,569,3231,b2cddeaaf448234713f393749ceb1dbe22101f39
1802,678,59,1925,569,3231,7bb373e3097fe8e000e0bba005ff2dcfc18ab9a5
1804,681,58,1924,573,3236,a08fda2111d811aa53f11218fa03f3300dfff4cb
1806,681,58,1924,573,3236,7b8e4545c3521c6081db993ed2c14daa277d8dd9
1808,681,58,1924,573,3236,bd3c2900fc0e6863924d3b27f0713aa3022c061d
1809,681,58,1924,573,3236,b6433866682baac35a953e59298dff7f399ac49b
1810,681,58,1924,573,3236,b5f8c81ce18528ecf7cb4605dca864c961da9373
1811,681,58,1924,573,3236,44930cc4667268c20493d7e97387db2a97d61a26
1812,681,58,1924,573,3236,6ea7b6776c79b7a30b32c4f0c1f2658bc49dfe6c
1813,681,58,1924,573,3236,56c461a0d7c1cbb9d5709bda817579c7ee18d474
1814,681,58,1924,573,3236,7f218d98915ef3e76a98ef72075a6bde907dfe41
1815,681,58,1924,573,3236,59ef6559a31c175c1f52668ef0ffe9b8d87aa5a5
1816,681,58,1924,573,3236,db8f462494d603eba922818479a87f5ddfe1a13b
1817,681,58,1924,573,3236,822a03b3e41c7c26b7b623c782fbcf9e6eea863f
1818,681,58,1924,573,3236,ade54ffa34ddc6c19b26c6ea72b46f73af7b682b
1820,681,58,1924,573,3236,56aaae58a746eb39d5e92ba60f59f4c750a8e1a8
1821,682,58,1924,573,3237,cf7894be88f6c27680ef80796b883f6e3b709b8b
1823,682,58,1924,573,3237,ea7542891a4e3638a695c58bd6f00658b7c85985
1824,682,58,1924,573,3237,780bddf75b93784470a2e352ed44ee35a751d667
1825,682,58,1924,573,3237,cbaa3ee3ee45d453ab6aa36d57847515dd130b9f
1826,682,58,1924,573,3237,5052f79df45d843d1e44dcc47152ed503220098f
1827,682,58,1924,573,3237,c432dd40bde37667bfe6bb59eaff0a14c50cd27b
1831,682,58,1924,573,3237,3541ca1504d75b6b4fc8b8db0e7d62e990433f12
1832,682,58,1924,573,3237,4a03e6f27207ec7d9bb12d229da570633c086a92
1833,682,58,1923,574,3237,c8d970a548cb5cbdad80dbb1b5b4e44ff08662b5
1835,682,58,1923,574,3237,0bc5cd628042bf0a44df60a93085a4f991a84dfb
1836,682,58,1923,575,3238,3d6474e1a50dbaf9684f7fb34bfccb77630f27be
1838,682,58,1923,575,3238,bc7d201bdbaeac14a49f51a9ef292d6312b4c45e
1839,682,58,1923,575,3238,294d0d88158fa83eb095d663d054038ce9dfc3d4
1840,682,58,1923,575,3238,99d2469e75f1567cbe5ee753563edb68cd51d74a
1845,682,58,1923,575,3238,d45cfefbad4a6551cc40bf4c8c6d443da9a9d888
1846,682,58,1923,575,3238,cca151d196d520f799d3517a9719d03c0c8c9d8a
1849,682,59,1924,575,3240,21bf685f5e660a187fcac31e84d5cd89758aeb74
1850,682,59,1924,575,3240,28acc0d6df844ccfc8de6f4e7d5883eb4841e946
1851,682,59,1923,578,3242,5b94b17feff15a9f0345f92fc0568bfe7038e3a3
1853,683,58,1923,579,3243,e519aab43a419589e92fe284e4ce2f2e034aec6a
1854,683,58,1923,579,3243,ae9f08882fbff81726767e0dce9ea6e0e7d3eb41
1855,683,58,1923,579,3243,3486311a42728e0c9752bda16ac712797f5a6af9
1859,683,58,1923,579,3243,20e2b228aa87f2ce6341d5e96642c53b87a87459
1860,683,58,1923,579,3243,073dd4ce796441bf38388751817eb9f4c5514693
1862,683,58,1923,579,3243,2d28144c9519f4e4397c70f045c2b1d31437bf69
1863,683,58,1923,579,3243,ee596888e1149864e7828f5cf63c0eda395744c3
1864,683,58,1923,579,3243,f91b5a7e4b2ac436b1fe3065b23217543d0f54c1
1865,683,58,1923,579,3243,fb4272f0e6bbdaa3e19ed5fde59fdb5ab5a33baf
1866,683,58,1923,579,3243,9a33d3d76497d9e198de942ee1236c452231262f
1867,683,58,1923,582,3246,77974a684a2e874bccd8bd9e0939ddcb367a8ed2
1868,683,58,1923,582,3246,79d0a4fdb0d13ba6a843dace2b90ab44e856bd85
1869,688,56,1914,622,3280,bca9faae95db2a92e540fbd08505c134639916fe
1870,688,56,1914,622,3280,b49cc8664306f8b44e9e12ebb9e43791d508ec74
1872,688,56,1914,623,3281,16baec5c8a24ea4bf1bfc27a4c8fea7d0ff4860f
1873,688,56,1914,623,3281,a08d2463d2674b95f5a995f77cd9596168378a4f
1874,688,56,1914,623,3281,c00ae7f58c34962ed6dbec4eb8aaf747da59ed2f
1876,688,56,1914,623,3281,956cde800490d2d9e1e5fcc83755a9226de27f24
1877,689,56,1914,623,3282,0490d72f2a309ee2c6d73cdc5aa5cc381e14ae98
1882,689,56,1914,623,3282,104eddbdf6c31984b5afbdf5477267570de6d0f4
1883,690,56,1914,623,3283,002a4f72c46458514d97f7e54d4fd9416d89899d
1886,690,56,1914,623,3283,6b258befc2cd2e86281759e761979cbac4045e96
1887,691,55,1914,623,3283,49f4c9f4c61885189d136d7073c26ecc91b482b1
1888,691,55,1914,623,3283,729e0b086daac92bb9c6eb16f01cd2e13d258fdd
1891,691,55,1914,623,3283,b0b45f9a8373f47e96ef6c22d254c984d3b6b3c0
1892,691,55,1914,623,3283,497b5d6feee5b7947231bd0ae6edf833773b6cce
1893,691,55,1914,623,3283,5e8685c1b14e94e3f540ac1d68b61e71dcc27517
1894,691,55,1914,623,3283,65c13f9675d2ca7fc1c925e7182a2e35d07ff5fb
1896,691,55,1913,632,3291,abc0777b63057e2ff97eee2ff184356051e14c47
1897,693,54,1913,633,3293,60586dd7379b295b72d8af4e03423c286913b5e8
1899,693,54,1913,633,3293,229488c8a1486f25b1f2b5ca422cac67708c6c9d
1900,693,54,1913,633,3293,4dcaa5871b70859952c6f9c437dfe1b5f10509f2
1901,693,54,1913,633,3293,477274acb46b2f07666e9f84dea2e65ea6b63ad3
1902,693,54,1913,633,3293,cfda1fa3f8d95f0f4a369da9021dbd770e5fa44a
1903,693,54,1913,633,3293,13023ba86746980aace2341ba32a9419e7567751
1904,693,54,1913,633,3293,bdbe50a491ca41e7d4ebace47bfe8abe50a58211
1905,693,54,1913,633,3293,8e6a08e937272f088902cdbec65a9f2e919783bf
1906,693,54,1913,633,3293,31817dd2eb69db54eb559716aae42fe55ada5fea
1907,693,54,1913,633,3293,54236a2c1cda4666c164c7edbfb4396e2b01604a
1910,693,54,1913,633,3293,f05722a08a11b2e6c6c9acdf2bacd6a6128ccbb0
1911,693,54,1913,633,3293,5b2e11e574dcc84d3d10efa3ee45c25f97faca5e
1912,693,54,1913,633,3293,55481bcdeef43ef5e345f8ea3bae87f4a8ec7bb8
1913,693,54,1913,633,3293,e73fb2c9e1ecddf0016ea553350270c855d1de71
1914,693,54,1913,633,3293,5aa53286758fbb1fb864a5efda38718a2ca96759
1915,693,54,1913,633,3293,19d1cb14519186902d7e27813bf2643fe3f7cfa3
1916,693,54,1913,633,3293,4b0118465b485e068a8d9ead2384fcc2ac741f06
1917,693,54,1913,633,3293,04564eb74d2d92eaf88b22ab8cec7ef45978111e
1918,693,54,1913,633,3293,93897a6a75754c1c17d8a60dee188c86f13de232
1919,693,54,1913,633,3293,8dea9f089dcb8aea2c417c91344c4e680431e972
1921,708,50,1911,635,3304,3d0dcd7f5af378d3ab6adb303b913e6c7b2e0ee5
1922,708,50,1911,635,3304,253adc2b8a52982139d40c4f55b3fd446e1cb8f3
1923,708,50,1911,635,3304,26ad01719d73823e65c0358a2ee9941e0a888a63
1926,708,50,1911,635,3304,c47364ef0c368c9a0257dba68534d8781019cee4
1927,709,50,1911,635,3305,be9bd3348d3c4b060b6eea53ef23d0651c122c77
1928,709,50,1911,635,3305,9644e2e968b896f5400feb33d8d9bbdf5eea1e2d
1929,709,50,1911,635,3305,c79852acee9a2ca137ff0e19657342c7406bbbb9
1930,709,50,1911,635,3305,8bf8d0e0ecc1805480deb94feb4675b09d3b3a95
1931,710,49,1911,637,3307,a6ef025dfb2a1d1bd23893408eef6d066fb506d9
1933,710,49,1911,637,3307,62f3acc70a43a3c4f4970839d490ac8ea6c79047
1937,710,49,1911,637,3307,0fb1185538aeec9004fb9c84d96b81dc2778f66a
1938,710,49,1911,637,3307,731bdfe68ae8dd332702b1838db44f0efe433e2e
1939,710,49,1911,637,3307,917cc288a38f3c114a5440f0749b7e5e1086eb36
1942,710,49,1911,637,3307,1e9150443e5696d764ed81c97b53ef0365a5d854
1943,710,49,1911,637,3307,37f7ef41fbaebd5f545b99a11ab6036d92f9232b
1945,710,49,1911,637,3307,468d8211df999845607c3bb163c859e428d39dea
1946,710,49,1911,637,3307,926e90132dc15d76bb8d16e2f9f1279566cac3c3
1949,710,49,1911,637,3307,ad216381fcd7d3d62f1639f9998f5a965d8eaedb
1950,710,49,1911,637,3307,dcee1dfc798bbf4602a35fb73f6acade9f5fd630
1951,710,49,1911,637,3307,e972a7d03d81b2b336eb430a61d7215a3e6c4763
1954,714,48,1911,637,3310,6eb3ce11e4d6be237ad2e4895d8ae0b7bc1803dc
1956,714,48,1911,637,3310,0edb8a146fd6c60f4c3b1ad0a4a89963962f22af
1957,715,48,1911,637,3311,f91a04621ea8d7a657ff755645d823026257e898
1958,715,48,1911,637,3311,275314512d7dd10065026f02f61931e4c62c9cc8
1959,715,48,1910,638,3311,406675b1a03c0568f7768a73e7c279011e56054d
1961,716,48,1910,638,3312,015fad9060a8a6fb273a33b8e8457e504ed26131
1965,716,48,1910,638,3312,97eb3356b2a7488c8d0ca0e47ef3e538852d44a2
1967,716,48,1910,638,3312,10a162809fa4de3a56bb7f2d3cb12b6b82a6f826
1969,716,48,1910,638,3312,a325fb1f9b14b46288d0e1342407be4a6db2bdb1
1970,716,48,1910,638,3312,f0a84112ba1c9b253ebbcbd5d6942f01a7bee9d3
1972,716,48,1910,638,3312,7a7b82e6f4c34fbfd7a11123986ed74f9f752a48
1973,716,48,1910,638,3312,75143fa13f4f1ad2be84a103f7ce0eef9d06d3b4
1974,716,48,1910,638,3312,bb51dc902dc760b6fd03b860335fd99f47e2e13d
1975,716,48,1910,638,3312,f7a9872b914c8390eb1b5f5de9634160974b7d4f
1976,716,48,1910,638,3312,dca8b916ffa391964be26bbd62471d4c11b221fd
1977,716,48,1910,638,3312,6f1318734f0f3b6e62b782b0251a4e676e542e0b
1980,716,48,1910,638,3312,f2b45ddd99ff23c0bd103f1dda1e1cb0c8dc6d84
1983,716,49,1910,638,3313,353aecbf8c1a8cc6f3985149e2895d49e53dfc1c
1984,716,49,1910,638,3313,04e13c89138d48c20e774a2b6bf06796f73ac0fe
1985,716,49,1910,638,3313,46ecfb9b3a11a360724e3375ba78c33c46d6a992
1987,716,49,1910,638,3313,16a88b4429eb237cf3f7df6526c072efb72dbed1
1989,716,49,1910,638,3313,02430ef19d9a7d3663cbc1cf66438e9e86b919d1
1992,716,49,1910,638,3313,36f1f5cfb008c465f372389080cdd92671a6cab7
1994,716,50,1912,638,3316,50931dfa5310d5ae1c6e2852d05bf1e86700827f
1996,716,50,1912,638,3316,fcd08c175787e909b3eb98f756317a07741c48dd
1997,716,50,1912,638,3316,dec334cb66b3ee59cb82e1bb99a584aa0b9fbbd5
1998,716,50,1912,638,3316,b17a9150a0c3a132e82b53755ede62a45f897875
1999,716,50,1912,638,3316,1ac7fdcd136bbb7ae5476cb54f670be20178c4e2
2000,716,50,1912,638,3316,b59f963ad2a49322725b20fac71661bd49643443
2002,716,50,1912,638,3316,043383e3f31955c493517cb5b12dd538c02f5246
2003,716,50,1912,638,3316,11af73eaeb4371ded68460c1591abd6aefa57a90
2006,716,50,1912,638,3316,928c12eb1a75dbcab22b64f8cf0afb17389c20d2
2009,716,50,1912,639,3317,d4dc775620fc57e962165eab98a77264e3dd16b2
2010,716,50,1912,639,3317,f0425c72601f466c6a71518749c6d15b94945514
2011,716,50,1912,639,3317,88034c9938d92193d2104ecfe77999c69301dcc1
2012,716,50,1912,639,3317,fdccc02576ae5a524338f65e629948604d80b4c8
2014,716,50,1912,639,3317,70d3f81ca4ea7e1e1310e13ce0a633d7f920d45b
2016,716,50,1912,639,3317,d58aaa24e31f10e56a7f05a4451cd06a3cc6e65d
2017,716,50,1912,639,3317,b1afebf882db5296cd9dcea26ee66d5250922e53
2019,716,50,1911,642,3319,23e1ad537a5ce4b765f88ab5d2bfee06f773f8c9
2020,716,50,1911,642,3319,5c31d8d189ec24d83e25e2c560860f70307b431e
2021,716,50,1911,642,3319,375e1cfe2b2e1c3c57f882147c34902c6e8189ac
2022,716,50,1911,642,3319,032f5a789692d69ab206f902867ff2c3e05c5320
2023,716,50,1911,642,3319,6670da75ff8a59b2ec0b465846e3f76aab9155b2
2024,716,50,1911,642,3319,d43156e1e984d7e0848b7d4db218877a29d617b4
2026,716,50,1911,642,3319,33a4040d07ded45203b47cb2be9de69f9922b36c
2027,716,50,1911,642,3319,5a541e2e6cb01e254f20c302093a24d7dc9af8ce
2029,716,50,1911,642,3319,47b5a6a43c400619ca471de02e9f5fcc9f30d8bf
2030,716,50,1911,642,3319,b46c0ea6c87f006f9ef0ccc5d8c0fa2445fb4156
2031,716,50,1911,643,3320,269b5f262cef88cb595b21a76e707b41ee4ed627
2032,716,50,1911,643,3320,cdbd8745f6c550422170a6ae5928c0b679fab0df
2033,716,50,1911,645,3322,e81d1c995c0cc5573d3627de0fe6b803b2f43fb2
2035,716,50,1911,646,3323,706b33fef80b8b0901fdd2e954e5e5ea189a528a
2036,716,50,1911,647,3324,7f6fbc906a21e9f8db36e06ace2a9b687aa26130
2038,716,50,1911,647,3324,eda306f1cec20d490d5dc798ddaa8e8e8d13f26e
2039,717,50,1911,647,3325,1ff6e37de46f0cbf271a287a0ca67678e741a90a
2040,717,50,1911,647,3325,b41268135995cef46d40e550f9301fab20cf330d
2042,717,50,1911,647,3325,c5517b9e7439e542b381a0054bbdab9b5d2bc34b
